# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J115949.60-295525.3            75    369.269598    419.092370   5319.922444           367           372           416           423          5308          5331           515  -9.34125e-05   1.27047e-04      0.007211      0.000000             0   2.92600e-05     20.973329     15.545507      3.120252      2.198291     26.392660      1.775372      1.592132     67.336526    208.235838      0.068880      0.078061      0.271758   6.64014e-04    179.956682    -29.923699   1.10960e+09
    SoFiA J120038.54-295538.7            76    142.068396    414.193769   5303.356066           135           149           407           420          5280          5327          3869  -1.01076e-04   1.80793e-04      0.052044      0.000000             0   2.92235e-05     40.397187     35.089011      5.660396      3.100636     60.809399      5.519967      2.613426     65.555273    244.778509      0.051434      0.046054      0.201383      0.001818    180.160581    -29.927418   1.10910e+09
    SoFiA J115903.17-295740.5            77    584.759077    370.548906   5315.026679           581           588           367           375          5309          5321           442  -7.81458e-05   1.31769e-04      0.005028      0.000000             0   3.01712e-05      5.653216      3.706600      3.597949      2.563783     61.018978      2.698849      0.708031     72.606719    209.646499      0.101318      0.090520      0.151682   6.34312e-04    179.763210    -29.961250   1.10945e+09
    SoFiA J120031.10-295238.2            78    176.536231    478.705202   5306.052058           174           179           476           482          5297          5314           354  -6.82225e-05   1.16113e-04      0.005058      0.000000             0   3.07558e-05     17.000000     13.200006      2.534308      2.185443    -39.298634      2.469293      0.642473    -55.075270    119.751144      0.083455      0.090835      0.281461   5.78666e-04    180.129583    -29.877277   1.10918e+09
    SoFiA J120104.23-295902.0            79     22.956660    341.353459   5267.825275            17            29           332           351          5225          5314          7617  -1.21084e-04   2.90043e-04      0.128963      0.000000             0   2.98330e-05     79.583359     74.977238      6.180750      3.020837      4.503058      6.620804      2.716192      3.166512    183.390993      0.026423      0.039161      0.273349      0.002604    180.267630    -29.983899   1.10803e+09
    SoFiA J120024.69-295648.5            80    206.399267    389.333654   5301.353941           204           209           386           393          5294          5309           392  -5.59191e-05   1.35365e-04      0.007052      0.000000             0   2.97637e-05     13.014608     11.457594      3.261000      2.628663     26.481683      3.557119      1.502356     15.912142          -nan      0.076152      0.090895      0.198299   5.89291e-04    180.102868    -29.946812   1.10904e+09
    SoFiA J120100.43-295520.4            81     40.424791    420.531863   5292.162224            38            43           413           425          5285          5301           313  -6.11021e-05   9.87721e-05      0.004081      0.000000             0   2.90236e-05     12.823401      9.012801      6.523805      2.190771      3.613718      2.915711      1.842064     43.959805     -1.000000      0.075425      0.226495      0.249406   5.13479e-04    180.251789    -29.922347   1.10876e+09
    SoFiA J120016.38-300123.5            82    245.020603    291.158400   5283.283126           240           250           287           296          5266          5299          1597  -8.44811e-05   1.06602e-04      0.015439      0.000000             0   2.73459e-05     28.041541     22.920082      3.477427      3.146269     50.864858      2.282181      1.978449     33.543473     77.313087      0.065903      0.062154      0.245490      0.001093    180.068253    -30.023193   1.10850e+09
    SoFiA J120031.60-294850.5            83    174.130378    560.005473   5285.797804           169           180           555           564          5275          5296          1117  -8.32997e-05   1.94544e-04      0.015293      0.000000             0   2.80648e-05     11.147385      7.397288      3.826055      3.256787    -55.085087      2.744225      2.103364    -79.043166    283.082573      0.069702      0.068879      0.139372   9.37969e-04    180.131658    -29.814041   1.10857e+09
    SoFiA J120058.52-295858.9            84     49.432440    342.528545   5274.707433            47            52           339           345          5268          5283           169  -8.05899e-05   7.37075e-05      0.002624      0.000000             0   3.31865e-05     15.000000     13.062785      2.823699      1.724499    -20.919631      1.365817      0.000000    -39.289068     -1.000000      0.101605      0.140059      0.436202   4.31425e-04    180.243854    -29.983031   1.10824e+09
    SoFiA J120001.72-300728.6            85    313.028785    160.793563   5277.936157           311           315           159           163          5274          5283            66  -4.60456e-05   9.02465e-05      0.001449      0.000000             0   2.84742e-05      8.202036      3.120907      1.965122      1.518486     36.092573      1.487229      0.277614     77.926592     -1.000000      0.124528      0.109844      0.264082   2.31326e-04    180.007168    -30.124605   1.10834e+09
    SoFiA J115953.17-301033.3            86    352.643433     94.824153   5271.545119           349           356            91            98          5264          5279           387  -6.69479e-05   1.01497e-04      0.004384      0.000000             0   3.11760e-05     13.772915      3.654356      3.127074      2.512404     80.512848      2.312765      0.846246     75.978248     -1.000000      0.104376      0.100392      0.267964   6.13304e-04    179.971530    -30.175912   1.10815e+09
    SoFiA J115904.71-295404.1            87    577.767949    447.834880   5259.886288           575           581           443           451          5249          5270           648  -7.81015e-05   9.84420e-05      0.009114      0.000000             0   3.05975e-05     19.476188     12.852067      3.560387      2.556281     32.119971      2.886988      1.177772     31.530773    146.171853      0.075521      0.087459      0.251313   7.78884e-04    179.769625    -29.901150   1.10780e+09
    SoFiA J115946.45-300615.4            88    383.809253    186.928678   5258.399541           382           387           183           191          5245          5267           391  -6.89745e-05   9.83235e-05      0.004714      0.000000             0   2.88537e-05     21.173213      8.817653      3.678040      2.159000     16.765471      0.000000      0.000000      0.000000    296.565051      0.077979      0.115779      0.344351   5.70545e-04    179.943532    -30.104266   1.10775e+09
    SoFiA J120002.04-300439.0            89    311.527073    221.345471   5249.285825           307           316           217           226          5237          5261          1191  -8.14628e-05   1.48359e-04      0.014932      0.000000             0   2.92189e-05     18.354908     15.539299      3.306471      2.636330     46.274992      2.393597      1.707472     13.839280    173.209407      0.067576      0.065053      0.179618      0.001008    180.008514    -30.077509   1.10748e+09
    SoFiA J115925.82-300740.9            90    479.354732    156.308552   5248.264795           476           482           152           159          5238          5257           302  -7.75045e-05   1.00265e-04      0.005371      0.000000             0   3.35970e-05     17.506070     14.650397      2.931220      2.657172     -8.376547      3.365421      1.681793     56.488142     -1.000000      0.088188      0.102369      0.340078   5.83853e-04    179.857597    -30.128017   1.10745e+09
    SoFiA J115942.77-300542.2            91    400.837697    198.771863   5225.146481           396           404           193           203          5202          5251          1227  -9.27058e-05   1.17251e-04      0.016419      0.000000             0   2.98914e-05     46.037476     43.001524      4.217259      2.677906     13.452628      2.706330      1.527218     17.199275     24.485755      0.056936      0.075297      0.502471      0.001047    179.928229    -30.095047   1.10675e+09
    SoFiA J120052.81-300632.6            92     76.247116    180.552001   5226.698852            74            79           177           184          5218          5234           290  -6.95706e-05   8.81760e-05      0.004055      0.000000             0   2.80717e-05     13.430654      7.792974      2.362586      1.880073    -54.556988      1.764129      0.946952    -79.577942     -1.000000      0.078961      0.087848      0.261152   4.78044e-04    180.220055    -30.109055   1.10680e+09
